log(n_SO2),log(n_BC),log(n_OC)
-3.9742355391161532,-6.73211709243547,-50.87706081176355
-14.089432742143776,-101.68186349662861,-12.080240484549053
-3.1521614240248454,-81.22034800903076,-28.012404223531743
-3.859123718649797,4.95776945821592,-53.502958367183396
-4.293788176735169,-71.51672111547406,-3.7564533248431946
-3.3938298370466042,-85.69255347274952,-26.13775136387581
-13.84801494807047,-102.74539080009644,-9.924017538103046
-7.226065640487304,3.1766805084968306,-35.46653532993159
-3.536251559523593,0.5700058426249021,-50.904238056728374
-6.578064113147196,-2.04751138647244,-4.976175703742599
-3.531214307529807,-86.74911492971519,-0.7498115965127614
-6.0048960380524665,-37.971602980569564,-4.991539272027543
-6.885825583278147,-2.9293710251570237,-7.520634944662968
-4.659416723843527,-5.087628771118988,-44.024793046165705
-3.2456513688852002,-82.3152348227785,-27.10247064123372
-4.60713669783803,-86.85834321270063,-0.1577041194971014
-3.729086532450068,-69.72907185962133,-7.268616691018309
-13.051965213702347,-96.33214123150783,-15.070366197765381
-3.709814403815111,-1.470270564105268,-50.635794181659016
-4.980521568568813,-33.94359168934273,-3.759488345054243
-2.950306287575655,-84.13905876939337,-28.130846713300567
-3.2525350228533476,-81.09705599988258,-2.0228805406585435
-5.893777809082539,-38.54828250186582,-6.032726770690186
-6.519262436186462,-4.015266742960403,-6.184748626992276
-14.151171562224812,-100.36090423103471,-15.027220450781467
-4.525207411276161,3.7943040980312364,-23.454122535040955
-4.364377903661136,5.94357600420908,-22.280487940370868
-3.795032852472155,-84.0430172794143,-28.084872022549554
-6.808355202766149,-9.70689538948543,-6.934187719253034
-14.120259286428777,-97.9512539195782,-13.92043100203136
-5.001207704526431,-20.434750274378928,-3.042837414256076
-3.5025959915388385,-77.95963449910512,-3.8149278461286436
-4.996312182595163,4.686510342438551,-47.820260878631785
-3.995772002180995,-86.0072541319999,-1.8631825911256195
-3.668644567979095,-69.44558400439124,-5.843270088396325
-4.6545535488810605,3.8390623195922573,-22.301152049525406
-7.352304676109583,-9.975720110536837,-30.239650753362916
-5.015827957186873,1.7754905921336332,-21.85043070889141
-3.950520422229571,-82.83200701726872,-1.1367259463891544
-4.73771260345707,4.68414810170191,-23.837529271012855
-13.40368835721219,-90.88663589568085,-14.16849314497327
-4.755395089169075,1.7521745583237078,-23.997524563118162
-5.969012152294559,-6.090364335520785,-7.897068081008807
-6.8377737629700155,-5.3258909069163725,-6.204313105630976
-3.4478622314874285,-4.819913766254789,-50.76889482453406
-6.819076245582797,-36.21792538619612,-8.152136817414895
-3.0888460512142126,-80.14543720102091,-29.363504272855064
-14.836995130104581,-16.76914895625921,-13.247913749438215
-6.858796397657622,-10.726984302191699,-4.610771609881048
-3.697917808995358,-2.1050956159310226,-52.58118967710482
-5.359208828024769,2.1910890408083885,-41.707493164595014
-5.232038187240437,-4.7565111401305815,-3.197143887924966
-3.5748104515029047,0.11977337513829567,-53.03338048401395
-5.55149222637309,-33.858449878863475,-5.877315972978227
-6.171182287104108,-13.272648000978826,-2.7694717139112215
-5.120939133937994,-1.1620831492404742,-46.371240536156314
-4.915404306680645,-1.9709499988143504,-5.368127003982999
-3.1905034421936707,-2.7062020787286882,-51.57092026222986
-5.2622129523522725,-24.77114136963512,-8.041183573429342
-5.446771818755414,1.6192460961528576,-22.962174826427002
-4.31970243630925,0.9440308314330687,-24.090079604240866
-7.395886116722366,-2.7186700556038903,-34.670620986463526
-4.609052780783626,-3.0854322852211244,-20.12899358903298
-5.875986727957711,-42.75831500661044,-3.3596092632022727
-14.024860641155907,-96.50230681926001,-13.183990229160711
-6.706457943105615,-1.2762010685155252,-7.4182246317643505
-14.361473474695241,-97.53207601620778,-13.230097967562754
-14.435640908723819,-96.87417707734889,-15.64712830479792
-3.8100223380530718,2.4119030538148705,-50.46373754047448
-5.726945487140383,-34.116924749907895,-6.141646655256753
-5.817205405465493,-6.337927844227842,-45.51758222004737
-5.250895736015624,-3.4253268500620013,-3.3878467931485625
-3.0589653108411867,-83.4152595101641,-3.208267574659748
-4.750136921096537,-79.67858982672635,-0.7331827482809476
-4.782291935121462,-23.68251280829194,-6.252363712353346
-3.56644449424044,-1.4385462383318814,-54.191053305916206
-3.5145370391825965,-87.09396717299448,-28.668201813155626
-13.911742086998776,-97.57651257743463,-13.529461844567232
-3.694448619932108,-72.37948506766608,-3.708644444108842
-6.619622864368269,-8.966690738542434,-5.6028715313674144
-5.47590498352567,-31.06302071539311,-7.958064518604599
-3.4610522646632633,-82.8141193684193,-29.888227593360597
-6.251223461178087,-44.55446305154035,-7.035773247301926
-4.061804042612174,-1.8160095369524165,-49.20161558538219
-7.590479788807185,-6.317062618991751,-29.637507916810787
-5.19720690980348,-9.947905909274354,-2.3263573409012372
-14.409836571542721,-97.5959048820721,-13.132188275191387
-5.067671251411427,2.0192985412232516,-23.61774304337785
-14.290090045260822,-96.06791194247434,-13.676173784859419
-6.588864334008253,-5.9745338575058025,-33.06253019343622
-3.45468922032335,-78.1724684852008,-2.610461007688244
-3.477120538615443,-79.22104485775996,-26.712346552629313
-7.033832336776983,-5.830096377748601,-29.72799340966024
-3.187390498877937,-80.00319988837693,-29.003916301263843
-4.172927482209964,-72.12041852888127,-2.716002698606042
-3.4801584949662363,-70.0408664539647,-6.637501579935023
-4.565940064299601,1.8914472280215957,-23.974585508530712
-6.079041197561937,-2.3640842078177995,-7.164865214505435
-5.428735668873212,-29.56570829565054,-4.438278683511339
-4.786518649937986,4.5302681602170765,-23.149516276065622
-5.190700945623404,-1.8953742566922411,-44.180075802380614
-4.92567991060726,-2.9313062040495232,-4.534069880816752
-4.51880337977051,-1.1378831491031773,-24.13184008711795
-7.591340576382074,-5.757172164704483,-28.803549902622542
-4.8318552443105505,6.814324615064632,-26.464760493236138
-7.220519585571572,-1.9485718996810584,-28.28625284766308
-6.3682999934118545,-41.34038827206991,-8.87319027231807
-4.633744706533361,-68.02143801686466,-4.388209571535429
-5.175685396931218,-2.557880272372776,-43.74832258064778
-4.633832908360873,-1.1657725234307392,-5.603314828953588
-5.528790816980563,-39.5078783168095,-8.066574272718555
-15.233895146530978,-13.387982912672355,-14.314378927842904
-3.409627797548817,1.633495434428312,-47.76347525307381
-3.2466072310975442,-88.05890722874848,-28.24712467152326
-4.244812318206022,-0.18366823579123326,-52.01398544430827
-3.96143821277501,-70.55604577778826,-3.095753216125637
-6.726943654161497,-9.420692134383604,-5.538091804096946
-6.594537664367744,-4.786409610005063,-4.606076383484643
-3.6556357277287996,-78.54246651869309,-2.587942068518768
-5.47348531898256,-1.2493595723326067,-44.42605796164891
-4.550640511028659,0.5614344412724406,-46.68586448707745
-4.883325845854515,-8.395321787396226,-4.280503424131197
-5.364140597621134,3.070415919882554,-23.841205579523916
-4.329988953938513,-29.82669017253321,-4.756511411627768
-3.37740267504873,-82.43050802424808,-27.80082929872144
-5.865177948518176,-30.754119164407264,-5.0765441854063225
-3.1816350267084497,-61.236734433989824,-2.807752916668184
-4.92581984955989,-3.12310838229819,-42.76120772831648
-8.114744584838489,-6.99101669292013,-30.00139992907341
-3.9120689083672238,-81.68529731469607,-1.2694763281424546
-4.7504110346280175,0.0218631621458526,-49.72041956368606
-4.881473387752276,7.782139816551787,-22.75494916512379
-7.832958908464945,-9.484518093462933,-30.11968520103303
-6.54093494989512,-2.5947658371653866,-32.05191291266522
-15.265605748952192,-12.279253342885095,-14.421245654901293
-4.446883382662146,1.2570592550489221,-25.506388587096506
-5.534117571985834,-26.209609959572113,-5.007544449997549
-3.480364837188858,-80.71387697738186,-4.363629498671671
-14.806473564605684,-14.587630529469738,-14.816621015821424
-4.686674066826074,-31.987960640182724,-5.141304859036473
-7.84613535204173,-7.861099680202109,-30.34201963336481
-3.753087667207353,-79.3304467595775,-2.4062006349602365
-3.6337755092337676,-68.95934901893222,-2.4403741274210655
-4.648305219067765,-20.425359608528247,-5.970777704184462
-4.025274898651716,1.7376662346472935,-50.308165068352324
-3.5730972792642484,-85.1414962670906,-28.53762889704082
-5.298879809021859,-2.256411537141758,-22.353834586483778
-13.19907660128078,-101.982971138507,-12.130999109050327
-3.2379049427290623,-85.41641373945586,-29.003899714012704
-14.357766330950213,-102.19465292313048,-8.202128334892311
-3.746415063004155,-84.84470596015937,-26.416776983845303
-4.880729613521612,0.09444612605055314,-7.528151043495607
-4.238599579259556,-4.157311908854996,-49.89109158349899
-6.422807351505592,-41.097974200386496,-4.221065624526469
-5.180295389750811,-3.6012773427156266,-44.769949119318355
-5.852176144731304,-7.822161884321691,-3.037604995825156
-6.2282100322082785,-4.395857030845538,-4.114592755696064
-6.2706112812528705,-38.195889992454504,-7.138400344248052
-7.188501582551776,-8.806787766231158,-33.388980723004735
-3.958555178505379,-78.79026503291269,-2.7260249814790987
-7.571743683059746,-3.528202016231577,-31.41463436165576
-3.4173908768429624,-84.64949886133346,-1.6110459031425517
-2.9775151206344583,-66.06950168860514,-4.912770576204625
-15.157614650776363,-12.602046257941286,-12.833217838053775
-5.755968379711489,-29.896706096373663,-6.231726063983737
-4.852933176308957,-0.770634845330771,-47.348406963900736
-4.058618015133406,-82.33437994781434,-4.34888823803545
-5.02562160337613,-0.1288632300146584,-25.545905629580716
-4.684509558688156,-3.9600237792362827,-23.838694898729628
-3.09342250226793,-91.41402255084718,-26.43405748418321
-3.3396713104754947,-83.51060337479491,-25.9380016079074
-4.541099980220453,-0.6440345305369988,-21.42851167244084
-14.760113956791757,-14.745478305042008,-11.621690563209505
-6.534684212904186,-8.99834388404102,-4.148603360251923
-3.2230840118788784,-78.92591078683739,-2.7023869646309353
-6.708908551438768,-4.29773829551872,-32.49035311203715
-3.6753709595777084,-6.043725144550685,-52.295786535323444
-5.852338197325762,-7.141783396774245,-33.992961991615886
-14.125994001722338,-101.25795313158235,-12.998996944706214
-7.260033079126439,-6.689481586061259,-30.46556026550145
-4.105383961365662,-86.53212623184376,-25.833576542190656
-5.62893849364025,-37.84121448925261,-4.456755497967283
-6.738285100640443,-7.122384879632897,-5.183763789879329
-2.982410840997935,1.4078120092469573,-52.24193335818592
-4.066692125310355,-76.5955349438514,-3.159672878318164
-3.9874639945306978,-96.28536422237488,1.2346987335466966
-5.41439360159761,-12.075101356150618,-3.9648254747593823
-15.37709433070585,-11.292544126814741,-14.171852781618245
-5.227327439620265,-5.037114204229461,-3.0054728967179267
-4.201877005499146,2.078588863125416,-25.039012311060493
-3.835917081025222,-2.3285525650316012,-51.11155807927739
-3.790990598200167,-89.60701198489812,-26.96198918409872
-7.327201318046461,-8.247276599081511,-6.389554303234018
-6.7463976145887115,-38.15156341212398,-7.1276450880610565
-3.7598070294523134,-81.69573328761273,-3.4942314021251955
-3.869284075030059,-79.15176247403609,-4.979339413073209
-5.8973164409606875,-33.385583031013255,-5.948705842590136
-4.696161088730393,-1.8424449582104228,-6.426611778678703
-3.4298486117076727,-70.19165490157569,-2.2233987772510293
-4.55776660860534,1.4165628017500291,-22.33575742088893
-3.789194284824502,-83.22080119246321,-0.6685718422976399
-7.425099657354751,-15.036848239951098,-27.30612012512123
-4.117843891289921,-84.2889943604506,-0.6559139865327857
-3.587387305800968,-79.30128330574463,-27.797741055072766
-4.867491420717695,6.614539588788585,-22.87214911459615
-3.343740908476884,-79.4878930105653,-29.267096046628964
-6.335661029288743,-30.999532584208367,-6.7412728282579675
-4.087590352160482,1.1132899752386534,-50.78539770226897
-13.897279812408293,-98.77599345896671,-14.189531088653133
-6.0754144024878425,-6.523374202701646,-6.3680379048855364
-3.744448619477354,-85.95258281930107,-27.985132138614503
-5.765224886457745,-28.04295381606429,-8.601446675388058
-4.211769794434464,-83.91651278496154,-3.4366883307816742
-3.9499234358210926,-70.13373406749189,0.4354338144626295
-13.605726357795874,-96.77536219229772,-16.783898720166633
-3.66312726660974,-76.93683770580358,-1.3351005128395883
-5.634307246856506,1.0288979087760937,-45.650802396462886
-5.129565262214843,-1.0606967334153137,-24.235086785628763
-6.397429056716686,-3.9966812248114882,-5.450133230513811
-4.780154694160518,-20.931100082736467,-6.957149320740973
-3.65726132248642,-72.5464497116794,-1.5817112066785721
-5.567873172639458,-43.19303372351823,-9.654804666110223
-4.950853603443865,-27.285041721018672,-6.33194299800171
-4.109812262085323,-70.13976652421917,-2.1698549625463395
-4.92420981884197,-1.5736891734291252,-45.440013737154345
-5.289063386367795,-8.084699309621913,-4.199514482044309
-4.594718949953065,-7.586803128270672,-4.370699606779273
-5.315356539016925,-2.6058153406813687,-5.081593553313379
-6.592233056950474,-33.3441348034267,-5.555332270660555
-7.604473090970332,-11.983557455553846,-31.488463160138394
-4.03233738727712,-80.75866052586484,-0.2219322358012099
-3.693781277910074,-80.09326883923273,-5.201349555226502
-5.19641757157304,-4.918319766183027,-43.774185618570705
-3.0902430042425437,3.9251148852852276,-54.87187226621515
-5.250734840623342,-24.52133586639687,-4.58324810389115
-5.044657160699578,-1.4147527270271865,-5.126457523174164
-3.765453469315229,-81.98408677303419,-1.9776694128142998
-3.1765081771509966,-84.04156688177989,-2.379673765612283
-13.469926298582214,-95.07728193850457,-12.201054039565644
-3.6652926419926706,-4.306643347350004,-50.410791850166575
-6.129007120906459,-34.73149315308502,-9.630305499133039
-7.05228208063095,-7.87986089011039,-31.822470278794814
-14.760319363702193,-102.89656218999252,-13.029201351649569
-15.24527277550461,-18.04170283164333,-14.237915190231602
-3.403690420544481,-3.4724100774258284,-49.91352843597067
-3.096580082891026,-81.55164677936672,-28.840946817241324
-6.114356818996783,-33.34356468355419,-7.7547909325053475
-7.264984492041492,-9.353411773161545,-31.814568476262203
-3.3353089347084173,-71.65054451280864,-2.4007700814444766
-3.383513728222603,-73.31613093977319,-7.791377203308391
-7.062544323257202,-3.1426594919952686,-6.1453158618932
-15.490520873478802,-8.848053710191373,-14.769762990629289
-6.050667515774929,-32.18393987211633,-9.586562495789567
-2.670022207730404,-79.00356772667253,-28.280930274981724
-4.092578497194473,-3.2940599516433577,-49.61694672829755
-4.268568791389395,-79.42505108150883,-2.023935089233795
-5.406618022927513,-4.49346997465107,-20.58035480961364
-5.24989845790289,-5.507193654675706,-43.84349171836368
-5.622364942424396,-36.45037244621045,-6.438556453830088
-3.878142616299851,-85.29740675552493,-2.27777868933557
-3.759493129607763,-2.733497653615019,-46.70493676208892
-4.39832805099787,0.7683203025473596,-54.139016930957204
-3.5371497193182373,-75.71384624792636,-31.777076150549558
-13.85522393842786,-105.044127694114,-12.043480188486555
-4.947420418502464,-26.52368409981786,-6.118328283698809
-3.5211410433283636,-77.33406038653554,-2.107335440646734
-3.35146078428192,-72.68011343725904,-1.3589375907939765
-3.7766640388645047,0.7168562093013432,-52.82124610667549
-4.557826028801657,0.5222956873519304,-23.5816676475742
-4.566841293806727,-1.4034274631818002,-47.09120580925231
-6.788011302469006,-6.222770473645063,-31.77647100419708
-3.868865452987972,-75.19899602884198,-4.580330176517227
-6.732430606360146,-7.639307260830147,-4.587592708758456
-5.439587887211819,-2.9442971035642023,-41.81608951716945
-6.086713623025431,-14.006681519359006,-4.732354600043245
-3.7612713796327486,-81.87419851244583,-1.632612438398413
-6.167872797164936,-4.402509173969387,-4.644963573867017
-7.032830564741812,-6.584397037418233,-31.156502676107472
-4.827107193856704,-31.961884511273702,-1.683815535228522
-6.038762960874311,-40.716479324737385,-5.939447082445849
-3.991140640448785,-80.85928942992993,0.3072783216181265
-5.340488771330687,-1.996441390942046,-43.26602200762638
-3.395854531331989,-0.0304108655066323,-52.54136327661778
-4.855300970011197,-1.451730512023454,-23.986230498210247
-3.511870112166354,-74.84857643770654,-3.286449580802862
-6.570219113705134,-4.399631453744632,-6.742320752243278
-4.014705310819462,-4.160714726778706,-51.544902316304444
-4.072073008277162,-6.08831512654482,-51.54632881487189
-15.808924017746603,-10.038932426479578,-15.794937711348219
-15.288274808831748,-6.643346077249832,-14.887229407671143
-7.763604441834289,-5.867265526992904,-31.4118876725733
-6.752973971549882,-5.233064244991797,-32.265232897184596
-5.107226325832164,-11.839144874910234,-19.222018222298356
-3.735845779268566,-79.54601694997149,-3.964369508349806
-5.028347735635718,-0.7415500524927583,-22.325595189600758
-5.116370695785186,0.04226051503151665,-22.78854364599996
-4.059326693155896,-79.24781262757682,-3.265726032341338
-7.2010783733137895,-9.045467299087015,-30.45456138937151
-14.833197511244022,-8.869582018150407,-15.031895247711313
-6.187196864167739,-1.0660947082674577,-7.706621004994062
-3.7838984542381966,-6.158578126136899,-49.84423147017848
-3.578222058786036,-65.25269035965029,-7.264647800720574
-3.795863763064855,-82.21798765232822,-27.087931143485914
-5.112277782618169,-28.27299850666184,-2.3115635159038
-2.9119520277432813,-87.67037059997186,-29.794557892035343
-3.3808006340753662,-63.29249275998429,-5.727517260828141
-3.8761120183345597,-85.94619419843652,-28.526867973476683
-3.3569658100052995,-80.68133195007412,-29.443512421284847
-4.927130716622386,-19.167311344869823,-6.04871996110315
-6.569599282225394,-1.0918911822364805,-7.581785501959267
-5.446280814865046,-33.94908965065436,-7.266035369981594
-3.038464022126842,-81.24731989828426,-29.468094748192506
-4.172312499744718,-3.2713699227764734,-1.496381312098904
-4.116140573158674,-75.23080707211565,-4.15791887646165
-3.288970603629873,-84.36137013916864,-26.478890351350888
-3.769787292660612,-78.2089539898238,-0.30520912426954006
-6.299527701253182,-41.68961176652626,-5.273535821421494
-5.7046292746482,0.2693452589298748,-5.79996229582988
-3.61404216762226,-82.6138297259266,-1.8486041790690488
-6.679681187518115,-5.047090781578426,-7.02811158863341
-7.1108156832415395,-3.8793525335822006,-31.601005586937077
-5.191059995455756,-3.9211656085997473,-23.768041414695695
-5.620420940337393,-4.297047375183817,-42.720529417444986
-5.165462879322454,2.912866326746637,-44.651301516881
-5.246405416474433,-11.502642613011039,-22.92650352636536
-3.453855403741357,-84.27990088371543,-28.712055780628397
-4.073513897342703,-84.58125808668105,-25.054335716598093
-4.8185221473801425,-5.53063341270515,-43.92013747540849
-5.502526182618458,-1.5186553237165175,-47.443887801959555
-4.7810188832283,-26.277779483568413,-6.550682299294936
-7.733692835891987,-8.361779258575158,-28.078970464662707
-4.699671873381305,-3.766548690159342,-23.25248404549394
-5.438135636433079,-9.04484100194003,-5.792608772503323
-14.853700627369284,-7.067929740375584,-16.91645709078453
-14.458937925782026,-15.420827010052648,-13.470396323028037
-6.315164466926755,-15.255028933044777,-5.925589390097554
-4.060910433754148,-68.14022149522876,-4.383752956029319
-3.198399946778966,-1.7193198443899778,-51.6270298459203
-6.832006411594958,-5.271897717898488,-7.372944883370716
-3.4919098203070464,-82.88066133590007,-4.446554450141003
-3.378775702582455,-83.7083804665669,-2.9438401207895586
-14.334440962994773,-98.8785942221629,-13.233901656848897
-3.230456412443711,2.6371482603291785,-51.3070195373167
-6.259886388428366,-6.883824812904623,-44.370981482872786
-5.022560879210281,-8.009460733029492,-6.770609202920388
-14.134535632180787,-99.45255501832239,-11.616704256932318
-4.578062201061082,-31.219779931474324,-2.964592757085754
-6.021857468023823,-34.45135342181559,-5.3737065542204245
-7.466072908972702,-10.088876560219248,-29.14130945938974
-4.1845583566352165,-4.8846589752481355,-25.10404250975375
-4.919581004748908,-2.0088110787502824,-4.783105264682521
-6.211478057581819,-35.944909734107796,-3.8516615568985006
-5.304063113486582,-4.90390172140631,-43.99067805171716
-14.255594314733244,-95.20209092956436,-14.147254041922395
-14.21693557595522,-99.97663874639325,-12.812033477316348
-5.005580200395009,-5.710406929622392,-4.03493714094345
-5.0773071648415256,-2.5684799147832327,-45.08708778963933
-7.032795502830234,-8.498019790924923,-30.95384469873965
-7.198398597808639,-6.080830180271099,-32.24700415731319
-5.833647772786021,-5.386799143336706,-3.4139025576299566
-13.934520058189483,-95.9921839208556,-12.503610254541412
-6.177061133464407,-7.362856386989939,-7.361168130158936
-4.937992507217306,1.7193571732786523,-44.95182723012942
-13.943336533217574,-95.90633166706064,-11.670846402891836
-5.0287836574243485,-0.8730777597498833,-4.527013691879047
-3.8593052598450854,-85.99348266122223,-3.3809532382773733
-5.104490759085874,-3.2570818495906977,-6.398678934848498
-14.418364937932402,-98.54079945237226,-10.680026477218247
-6.609317468392788,-5.31608101861564,-34.804824445783595
-7.393088566124137,-6.992958160959207,-32.997198434670935
-5.056445021024512,-3.2936430873441593,-5.560800794421457
-6.399058932707085,-37.426718188459944,-6.894829360615568
-5.135249278703975,-2.9110815437037285,-44.423199286122276
-14.397067394061892,-11.476904189843392,-15.816411383565887
-3.1635206621589584,3.2187414339991647,-54.28136083710476
-3.9939593110669915,-70.92257123679616,-2.7575446727169375
-3.8300331034651216,-74.26479169568105,-4.284148485655299
-3.1791233779609076,-83.68043217214328,-26.379482999201272
-15.790400401622463,-9.532478381480082,-13.208560946317446
-4.2947234022892165,-83.82121720190136,-1.4683835463059536
-3.409926876331068,-78.81771093188165,-1.237753068513167
-4.6537345015132034,-84.32928296682165,-27.988538970332637
-6.022750687343964,-31.980840059819897,-6.736267897713773
-5.306404579474684,-4.556630966964296,-20.742866638014682
-5.537533472329707,-41.04857565010207,-6.302353031743176
-3.9673703384743977,-77.1965362969335,-3.2767189790586793
-3.147580967610707,-84.07289183140377,-28.8158959548706
-5.270827505058571,-4.07680736111796,-2.286202973713858
-3.4962922073767393,-70.59763771335015,-2.0399041170671826
-4.412462913860234,2.4353254814260836,-25.805621637047167
-14.191246981714672,-95.37657097262071,-12.297430487738563
-15.310704209279786,-17.382999989130248,-15.948574637177954
-6.708111950593467,-0.05920550086526344,-7.248357715896186
-3.505601405853592,-80.68016334110376,-29.128723245576563
-4.436384758643267,-81.97512504793042,-3.4454857933552505
-3.378851262348177,-5.591786179023875,-51.10355666292838
-3.717760745078153,-81.04496666999884,-0.8396815541045457
-5.143207026934442,-30.801565072808156,-5.785529669013561
-3.8357114080957007,-88.86353737715022,-27.5814484365966
-7.160480076248386,-8.483245983855207,-32.06515095163279
-3.9078226561793117,-76.30138756148786,-4.183098891903514
-3.463958050310033,1.890279625405105,-51.643243683458806
-4.07568654437516,-70.45812045944706,-2.614034327059466
-6.386677066580442,-4.905187703523422,-6.683114784928186
-5.770995047068171,-34.07745808207364,-5.634865558944181
-6.983480209729275,-6.33372941434854,-4.986292441353732
-3.5768277817837255,-82.37271643375301,-28.174587619388223
-15.320602574566967,-11.873039180546504,-18.012480356088794
-5.348664945912518,-6.467823308163979,-3.3309592656052143
-8.111436905198383,0.6834315124675019,-32.60854682706065
-4.660309188750623,-4.275073613780632,-3.094609967271566
-3.597756669570142,-80.55384359188635,-27.48359908340591
-6.641437911388147,-2.925507350303151,-5.386385557758802
-7.05038886364776,-2.9907067881713343,-31.86307594213214
-4.4841865551296545,-29.803957719059927,-4.8327544352102185
-3.729486801729603,-84.63504241751328,0.7063045294074359
-3.5649229366438058,3.8328598164200955,-50.901387973331
-5.482885754857204,-1.519634329688878,-42.377070491072956
-3.7558809813759755,-5.7596994095028675,-50.58784986187093
-14.128390781449045,-95.08211312982247,-13.616271900421676
-2.9010857541288204,-76.10885746631742,-30.063263522482604
-4.895986338769028,-32.8431405440689,-3.025403267770799
-5.348272926518961,-28.91218837903461,-4.51212882638549
-4.053889580935979,-7.552497571445278,-5.732552614401363
-3.7907418949407483,-70.60885390187458,-4.254641473202987
-2.9991976494050445,-87.02166556606495,-24.868461178454076
-5.596420660505074,-7.039620700772234,-43.0954973574919
-7.779646918279631,-5.619857946881555,-30.487120447564312
-5.00233763095421,-5.0807823811449335,-45.456220335301595
-4.80236561998868,-1.3071474695581793,-22.14626024743816
-6.289335865693471,-34.41711813913679,-7.1389327431234975
-5.178159146809781,-34.591012858098146,-8.128645567230786
-4.80590247821046,-4.5702271309310465,-41.997958070707675
-14.049554594853765,-103.89649440763132,-13.023612715711227
-5.716718496838244,-38.573956645649304,-8.99966411706785
-4.9881005725207,-6.390078261443662,-44.10595041546794
-3.5691511887049545,-84.37247202818148,-4.648941211725543
-3.369680617124627,-3.675920557311733,-50.05436129142281
-4.404199712823134,-28.080477255698938,-6.1243433086472585
-4.5544887720808696,-84.16402052471798,-0.6989950025274165
-4.944168483382741,-4.89412574250154,-22.48033541035855
-3.9505174817852406,-71.41068300344888,-1.571779151481518
-5.148949043378518,-0.39858933840881106,-7.762088625577288
-15.590661445644518,-13.690927256130633,-14.806335530902833
-4.243133234581759,-34.016197499366164,-5.248221379564052
-4.808931409568177,-29.940071066676875,-7.428585193768323
-3.0654751060624275,-85.24136590882802,-25.034285718141064
-6.115765895787033,-33.27316956015976,-4.117533067374152
-4.484947033602774,-3.1109413832164012,-4.194323958493717
-3.9194445196487333,-75.81690240037037,-2.4817884845016187
-3.4790988199859876,-83.40312805091978,-4.156193086349077
-3.065872355424287,1.1829592327384715,-53.7448807618361
-4.609977188442593,-27.932413609394732,-3.5837205132830556
-14.704687871091343,-101.53734266929433,-12.323940574244043
-3.7785130985140416,3.676338314047024,-50.04616980303834
-6.625780607097976,-5.5931689257532895,-37.26779773746733
-3.0585920589325677,5.1327832116290795,-52.66829416198875
-4.860679953412258,3.7512516486885192,-25.32986216458735
-5.606380752508048,-31.82856020430367,-8.780505570454881
-7.270362708147136,-9.742696572035605,-29.17826388645091
-3.8460397924710787,-74.60764894442093,-1.1108980228377372
-3.283143622861827,-85.55815754285375,-27.742864724778066
-5.4097323129221655,-3.8422404907703154,-44.77593646336824
-3.15300869229395,-80.00518361542547,-1.9779598323217873
-7.458747265769915,-3.4521648572662436,-30.724532365421982
-3.9465570431312944,2.5113134689946324,-48.53838048598722
-5.180857608920769,-28.704387416111466,-5.637456478058673
-4.166927177957914,1.2446514544225273,-50.24936953296749
-5.5184137771236825,-1.7728174738993645,-3.465372730495349
-4.618819457652127,-5.670398178327651,-47.62241113614211
-5.466575812211104,-35.270885566831694,-7.6754662054605625
-5.490630908888177,-41.1015359056736,-3.176015771068474
-13.97529427314535,-95.35787801026954,-13.4103972729305
-5.2196854953064635,-14.221302706422621,-6.097107738747354
-4.287094288843011,-23.253484588346762,-7.512859008402095
-4.021783123731731,-64.49491580466321,-6.314325136782353
-5.677995796648405,-7.0977465321605795,-45.47220452240908
-14.152056377337603,-90.50301873508509,-14.10923220588052
-3.350063506261061,-5.634302671074594,-54.47966879339024
-14.980551676951723,-13.438026248171282,-13.115467721860508
-6.855823858046561,-8.054524568172027,-6.638868082992331
-14.590155825339357,-101.38608380349159,-13.86099421524903
-15.57464166304046,-6.948767618487102,-15.998137830251315
-5.309078562122933,-0.14730403816797377,-6.199335477608326
-5.490931971008944,-2.769561790903193,-6.305679931769123
-3.716631963625743,-83.33271869498643,0.17921189567207385
-5.056937403181789,-5.574613923996282,-22.210640415346546
-4.279631394760615,5.777298344098728,-25.078307996061366
-4.572941495832314,-1.8296409511189486,-19.942624858092056
-3.715266129981861,-69.34552966875074,-2.2419030973350234
-6.0562687593200275,-45.240187427977844,-5.278550506746329
-7.574298759709737,-1.9074623635593118,-35.07544898384073
-4.957289968172358,-30.23222646294805,-3.2489612157504366
-4.022302936189972,3.304150939609754,-53.55478500531767
-4.849807895969447,-2.029229435337531,-3.229599670787895
-3.7532450642102226,-68.0007441255075,-4.720558757113659
-4.967349280114859,-9.524426540622532,-2.2112851922245045
-2.9722953705007495,-3.702575165423388,-52.19551844264026
-3.7342064969621154,-72.79519557651099,-4.077467808364244
-3.5169469742598674,-79.42957244110387,-2.5742556383885247
-13.329077177554483,-101.82849367139049,-11.783280340758404
-7.416947940925028,-8.605026303513508,-6.422464539646812
-4.564623443319457,-33.23286805990901,-3.551042201086891
-6.201050581839062,-3.919376474938585,-7.336522746880855
-3.7011055591684086,-71.06062972843124,-4.352341540818734
-5.086988786005088,-3.045939164777163,-44.39535664823211
-4.9291719675830965,-2.5282368615917337,-44.22635739847673
-5.829980896143008,-40.02302227770875,-5.517957442146539
-4.266371149059086,-0.759598229865463,-49.141502969120154
